gene,weight
RACK1,1.0
RAD1,1.0
RAD17,1.0
RAD18,1.0
RAD21,1.0
RAD23A,1.0
RAD51-AS1,1.0
RAD51AP1,1.0
RAD51AP2,1.0
RAD51B,1.0
RAD51C,1.0
RAD51D,1.0
RAD54B,1.0
RAD54L,1.0
RAD9A,1.0
RAD9B,1.0
RADIL,1.0
RADX,1.0
RAE1,1.0
RAET1E,1.0
RAET1E-AS1,1.0
RAI1-AS1,1.0
RAI14,1.0
RAI2,1.0
RALB,1.0
RALBP1,1.0
RALGAPA2,1.0
RALGPS2,1.0
RALY,1.0
RALY-AS1,1.0
RALYL,1.0
RAMAC,1.0
RAMACL,1.0
RAMP1,1.0
RAMP2,1.0
RAMP2-AS1,1.0
RAMP3,1.0
RAN,1.0
RANBP1,1.0
RANBP17,1.0
RANBP2,1.0
RANBP3,1.0
RANBP3-DT,1.0
RANBP3L,1.0
RANBP6,1.0
RANGAP1,1.0
RANGRF,1.0
RAP1A,1.0
RAP1GAP,1.0
RAP1GAP2,1.0
RAP2A,1.0
RAP2B,1.0
RAP2C,1.0
RAP2C-AS1,1.0
RAPGEF1,1.0
RAPGEF3,1.0
RAPGEF4,1.0
RAPGEF4-AS1,1.0
RAPGEF5,1.0
RARA,1.0
RARA-AS1,1.0
RARB,1.0
RARG,1.0
RARRES1,1.0
RARRES2,1.0
RASA3,1.0
RASA4,1.0
RASA4B,1.0
RASAL1,1.0
RASAL2,1.0
RASAL2-AS1,1.0
RASAL3,1.0
RASD1,1.0
RASD2,1.0
RASEF,1.0
RASGEF1A,1.0
RASGEF1B,1.0
RASGEF1C,1.0
RASGRF2,1.0
RASGRF2-AS1,1.0
RASGRP1,1.0
RASGRP2,1.0
RASGRP3,1.0
RASIP1,1.0
RASL10A,1.0
RASL10B,1.0
RASL11A,1.0
RASL11B,1.0
RASL12,1.0
RASSF1,1.0
RASSF2,1.0
RASSF3,1.0
RASSF4,1.0
RASSF5,1.0
RASSF7,1.0
RASSF8,1.0
RASSF8-AS1,1.0
RAVER1,1.0
RAVER2,1.0
RBAK,1.0
RBBP5,1.0
RBBP6,1.0
RBBP7,1.0
RBBP8,1.0
RBBP9,1.0
RBCK1,1.0
RBFA,1.0
RBFADN,1.0
RBFOX1,1.0
RBFOX3,1.0
RBIS,1.0
RBKS,1.0
RBL1,1.0
RBM10,1.0
RBM11,1.0
RBM12,1.0
RBM15,1.0
RBM15-AS1,1.0
RBM15B,1.0
RBM18,1.0
RBM19,1.0
RBM20,1.0
RBM22,1.0
RBM23,1.0
RBM24,1.0
RBM25,1.0
RBM26-AS1,1.0
RBM27,1.0
RBM28,1.0
RBM3,1.0
RBM33-DT,1.0
RBM34,1.0
RBM38,1.0
RBM41,1.0
RBM42,1.0
RBM43,1.0
RBM45,1.0
RBM47,1.0
RBM48,1.0
RBM4B,1.0
RBM7,1.0
RBM8A,1.0
RBMS1,1.0
RBMS2,1.0
RBMS3,1.0
RBMS3-AS2,1.0
RBMS3-AS3,1.0
RBMX2,1.0
RBMXL1,1.0
RBP1,1.0
RBP2,1.0
RBP7,1.0
RBPMS,1.0
RBPMS2,1.0
RBSN,1.0
RCAN2,1.0
RCAN2-DT,1.0
RCAN3,1.0
RCAN3AS,1.0
RCBTB1,1.0
RCBTB2,1.0
RCC1,1.0
RCC1L,1.0
RCC2,1.0
RCCD1,1.0
RCE1,1.0
RCL1,1.0
RCN1,1.0
RCN3,1.0
RCOR2,1.0
RCSD1,1.0
RCVRN,1.0
RDH10,1.0
RDH12,1.0
RDH13,1.0
RDH14,1.0
RDH5,1.0
REC114,1.0
REC8,1.0
RECK,1.0
RECQL,1.0
RECQL4,1.0
RECQL5,1.0
REEP3,1.0
REEP4,1.0
REEP5,1.0
REEP6,1.0
REL,1.0
REL-DT,1.0
RELA,1.0
RELA-DT,1.0
RELB,1.0
RELL1,1.0
RELL2,1.0
RELN,1.0
RELT,1.0
RENBP,1.0
RENO1,1.0
REP15,1.0
REPIN1,1.0
RER1,1.0
RERG,1.0
RERGL,1.0
RESF1,1.0
REST,1.0
RET,1.0
RETREG1,1.0
RETREG1-AS1,1.0
RETREG2,1.0
RETSAT,1.0
REX1BD,1.0
REXO1,1.0
REXO2,1.0
REXO4,1.0
REXO5,1.0
RFC1,1.0
RFC2,1.0
RFC3,1.0
RFC4,1.0
RFC5,1.0
RFESD,1.0
RFFL,1.0
RFK,1.0
RFLNB,1.0
RFNG,1.0
RFPL1S,1.0
RFPL2,1.0
RFPL3S,1.0
RFT1,1.0
RFTN1,1.0
RFTN2,1.0
RFWD3,1.0
RFX1,1.0
RFX2,1.0
RFX3,1.0
RFX3-DT,1.0
RFX4,1.0
RFX5,1.0
RFX7,1.0
RFX8,1.0
RFXANK,1.0
RFXAP,1.0
RGCC,1.0
RGL1,1.0
RGL2,1.0
RGL3,1.0
RGMA,1.0
RGMB,1.0
RGN,1.0
RGP1,1.0
RGPD1,1.0
RGPD2,1.0
RGPD4,1.0
RGPD5,1.0
RGPD6,1.0
RGS1,1.0
RGS10,1.0
RGS11,1.0
RGS12,1.0
RGS14,1.0
RGS16,1.0
RGS17,1.0
RGS18,1.0
RGS19,1.0
RGS2,1.0
RGS20,1.0
RGS22,1.0
RGS3,1.0
RGS4,1.0
RGS5,1.0
RGS5-AS1,1.0
RGS6,1.0
RGS7,1.0
RGS7BP,1.0
RGS8,1.0
RGS9,1.0
RHBDD1,1.0
RHBDD2,1.0
RHBDD3,1.0
RHBDF1,1.0
RHBDF2,1.0
RHBDL1,1.0
RHBDL2,1.0
RHBDL3,1.0
RHCE,1.0
RHCG,1.0
RHD,1.0
RHEBL1,1.0
RHNO1,1.0
RHOA,1.0
RHOB,1.0
RHOBTB1,1.0
RHOBTB2,1.0
RHOBTB3,1.0
RHOC,1.0
RHOF,1.0
RHOG,1.0
RHOH,1.0
RHOJ,1.0
RHOQ,1.0
RHOQ-AS1,1.0
RHOT2,1.0
RHOU,1.0
RHOXF1,1.0
RHOXF1-AS1,1.0
RHOXF1P3,1.0
RHPN1,1.0
RHPN2,1.0
RIC1,1.0
RIC8A,1.0
RIC8B,1.0
RIDA,1.0
RIGI,1.0
RIIAD1,1.0
RILP,1.0
RILPL1,1.0
RILPL2,1.0
RIMBP2,1.0
RIMKLB,1.0
RIMOC1,1.0
RIMS1,1.0
RIMS2,1.0
RIMS3,1.0
RIMS4,1.0
RIN1,1.0
RIN2,1.0
RIN3,1.0
RING1,1.0
RINL,1.0
RINT1,1.0
RIOK1,1.0
RIOK2,1.0
RIOK3,1.0
RIOX1,1.0
RIOX2,1.0
RIPK1,1.0
RIPK2,1.0
RIPK2-DT,1.0
RIPOR2,1.0
RIPOR3,1.0
RIPPLY2,1.0
RIT1,1.0
RIT2,1.0
RITA1,1.0
RLBP1,1.0
RLIM,1.0
RMC1,1.0
RMDN2,1.0
RMDN2-AS1,1.0
RMDN3,1.0
RMEL3,1.0
RMI1,1.0
RMI2,1.0
RMND1,1.0
RMND5B,1.0
RMST,1.0
RN7SL832P,1.0
RNASE1,1.0
RNASEH1,1.0
RNASEH1-DT,1.0
RNASEH2B,1.0
RNASEH2B-AS1,1.0
RNASEH2C,1.0
RNASEK,1.0
RNASEL,1.0
RNASET2,1.0
RND1,1.0
RND2,1.0
RND3,1.0
RNF11,1.0
RNF112,1.0
RNF113A,1.0
RNF114,1.0
RNF121,1.0
RNF122,1.0
RNF123,1.0
RNF125,1.0
RNF126,1.0
RNF128,1.0
RNF135,1.0
RNF139,1.0
RNF139-DT,1.0
RNF14,1.0
RNF141,1.0
RNF144B,1.0
RNF150,1.0
RNF152,1.0
RNF157-AS1,1.0
RNF165,1.0
RNF166,1.0
RNF167,1.0
RNF168,1.0
RNF175,1.0
RNF180,1.0
RNF181,1.0
RNF182,1.0
RNF185,1.0
RNF187,1.0
RNF19A,1.0
RNF19B,1.0
RNF2,1.0
RNF20,1.0
RNF207,1.0
RNF208,1.0
RNF212,1.0
RNF212B,1.0
RNF213,1.0
RNF215,1.0
RNF217-AS1,1.0
RNF220,1.0
RNF227,1.0
RNF25,1.0
RNF26,1.0
RNF31,1.0
RNF32,1.0
RNF32-DT,1.0
RNF4,1.0
RNF40,1.0
RNF41,1.0
RNF43,1.0
RNF44,1.0
RNF5,1.0
RNF6,1.0
RNF7,1.0
RNF8,1.0
RNFT1,1.0
RNGTT,1.0
RNH1,1.0
RNLS,1.0
RNPC3-DT,1.0
RNPEP,1.0
RNPEPL1,1.0
ROBO1,1.0
ROBO2,1.0
ROBO3,1.0
ROBO4,1.0
ROCK1P1,1.0
ROCR,1.0
ROGDI,1.0
ROM1,1.0
ROMO1,1.0
ROPN1L,1.0
ROR1,1.0
ROR2,1.0
RORA,1.0
RORA-AS1,1.0
RORB,1.0
RORB-AS1,1.0
RP1,1.0
RP2,1.0
RP9,1.0
RP9P,1.0
RPA1,1.0
RPA2,1.0
RPA3,1.0
RPAIN,1.0
RPAP1,1.0
RPAP3,1.0
RPAP3-DT,1.0
RPF1,1.0
RPF2,1.0
RPGR,1.0
RPH3A,1.0
RPH3AL,1.0
RPIA,1.0
RPL10,1.0
RPL10A,1.0
RPL11,1.0
RPL12,1.0
RPL13,1.0
RPL13A,1.0
RPL14,1.0
RPL15,1.0
RPL17,1.0
RPL18,1.0
RPL18A,1.0
RPL19,1.0
RPL21,1.0
RPL22,1.0
RPL22L1,1.0
RPL23,1.0
RPL23A,1.0
RPL23AP7,1.0
RPL24,1.0
RPL26,1.0
RPL26L1,1.0
RPL27,1.0
RPL27A,1.0
RPL28,1.0
RPL29,1.0
RPL3,1.0
RPL30,1.0
RPL31,1.0
RPL32,1.0
RPL34,1.0
RPL34-DT,1.0
RPL35,1.0
RPL35A,1.0
RPL36,1.0
RPL36A,1.0
RPL36AL,1.0
RPL37,1.0
RPL37A,1.0
RPL37A-DT,1.0
RPL38,1.0
RPL39,1.0
RPL39L,1.0
RPL4,1.0
RPL41,1.0
RPL5,1.0
RPL6,1.0
RPL7,1.0
RPL7A,1.0
RPL7L1,1.0
RPL8,1.0
RPL9,1.0
RPLP0,1.0
RPLP1,1.0
RPLP2,1.0
RPN1,1.0
RPN2,1.0
RPP14,1.0
RPP21,1.0
RPP25,1.0
RPP25L,1.0
RPP30,1.0
RPP38,1.0
RPP40,1.0
RPRM,1.0
RPS10,1.0
RPS11,1.0
RPS12,1.0
RPS13,1.0
RPS14,1.0
RPS15,1.0
RPS15A,1.0
RPS16,1.0
RPS17,1.0
RPS18,1.0
RPS19,1.0
RPS19BP1,1.0
RPS2,1.0
RPS20,1.0
RPS21,1.0
RPS23,1.0
RPS24,1.0
RPS25,1.0
RPS26,1.0
RPS27,1.0
RPS27A,1.0
RPS27L,1.0
RPS28,1.0
RPS29,1.0
RPS3,1.0
RPS3A,1.0
RPS4X,1.0
RPS5,1.0
RPS6,1.0
RPS6KA1,1.0
RPS6KA2,1.0
RPS6KA3,1.0
RPS6KA4,1.0
RPS6KA5,1.0
RPS6KA6,1.0
RPS6KB2,1.0
RPS6KC1,1.0
RPS6KL1,1.0
RPS7,1.0
RPS8,1.0
RPS9,1.0
RPSA,1.0
RPSA2,1.0
RPUSD1,1.0
RPUSD2,1.0
RPUSD3,1.0
RPUSD4,1.0
RRAD,1.0
RRAGA,1.0
RRAGB,1.0
RRAGC,1.0
RRAGC-DT,1.0
RRAGD,1.0
RRAS,1.0
RRAS2,1.0
RRBP1,1.0
RREB1,1.0
RRH,1.0
RRM1,1.0
RRM2,1.0
RRM2B,1.0
RRN3,1.0
RRN3P3,1.0
RRP1,1.0
RRP12,1.0
RRP15,1.0
RRP1B,1.0
RRP36,1.0
RRP7A,1.0
RRP7BP,1.0
RRP8,1.0
RRP9,1.0
RRS1,1.0
RSAD1,1.0
RSAD2,1.0
RSBN1,1.0
RSKR,1.0
RSL1D1,1.0
RSL1D1-DT,1.0
RSL24D1,1.0
RSPH1,1.0
RSPH10B2,1.0
RSPH14,1.0
RSPH3,1.0
RSPH4A,1.0
RSPH9,1.0
RSPO2,1.0
RSPO3,1.0
RSPO4,1.0
RSRC2,1.0
RSU1,1.0
RTBDN,1.0
RTCA,1.0
RTCA-AS1,1.0
RTCB,1.0
RTEL1,1.0
RTF2,1.0
RTKN,1.0
RTKN2,1.0
RTL10,1.0
RTL4,1.0
RTL5,1.0
RTL6,1.0
RTL8A,1.0
RTL8B,1.0
RTL8C,1.0
RTL9,1.0
RTN2,1.0
RTN4IP1,1.0
RTN4R,1.0
RTN4RL1,1.0
RTN4RL2,1.0
RTP5,1.0
RTRAF,1.0
RTTN,1.0
RUBCNL,1.0
RUFY1-AS1,1.0
RUNDC1,1.0
RUNDC3A,1.0
RUNDC3A-AS1,1.0
RUNDC3B,1.0
RUNX1,1.0
RUNX1T1,1.0
RUNX2,1.0
RUSC1,1.0
RUSC2,1.0
RUSF1,1.0
RUSF1-DT,1.0
RUVBL1,1.0
RUVBL2,1.0
RWDD1,1.0
RWDD2A,1.0
RWDD2B,1.0
RWDD3,1.0
RWDD3-DT,1.0
RWDD4,1.0
RXFP1,1.0
RXRA,1.0
RXRB,1.0
RXRG,1.0
RXYLT1,1.0
RYBP,1.0
RYR1,1.0
RYR2,1.0
RYR3,1.0
S100A1,1.0
S100A10,1.0
S100A13,1.0
S100A16,1.0
S100A6,1.0
S100B,1.0
S100Z,1.0
S1PR1,1.0
S1PR3,1.0
SAC3D1,1.0
SACS,1.0
SAFB2,1.0
SALL1,1.0
SALL2,1.0
SALL3,1.0
SAMD1,1.0
SAMD10,1.0
SAMD12-AS1,1.0
SAMD13,1.0
SAMD14,1.0
SAMD15,1.0
SAMD3,1.0
SAMD4A,1.0
SAMD4A-AS1,1.0
SAMD5,1.0
SAMD9,1.0
SAMD9L,1.0
SAMHD1,1.0
SAMM50,1.0
SAMMSON,1.0
SAMSN1,1.0
SAP18,1.0
SAP25,1.0
SAP30,1.0
SAP30L,1.0
SAP30L-AS1,1.0
SAPCD1,1.0
SAPCD1-AS1,1.0
SARDH,1.0
SARS2,1.0
SART1,1.0
SASH1,1.0
SASH3,1.0
SASS6,1.0
SAT1,1.0
SAT2,1.0
SATB1,1.0
SATB1-AS1,1.0
SATB2,1.0
SATB2-AS1,1.0
SATL1,1.0
SAV1,1.0
SAXO1,1.0
SAXO2,1.0
SAYSD1,1.0
SBDS,1.0
SBDSP1,1.0
SBF1,1.0
SBF2-AS1,1.0
SBK1,1.0
SBNO1-AS1,1.0
SBNO2,1.0
SBSPON,1.0
SCAF1,1.0
SCAF8,1.0
SCAMP1-AS1,1.0
SCAMP2,1.0
SCAMP3,1.0
SCAMP4,1.0
SCAND1,1.0
SCAND3,1.0
SCARA3,1.0
SCARA5,1.0
SCARB1,1.0
SCARB2,1.0
SCARF1,1.0
SCARF2,1.0
SCARNA9,1.0
SCART1,1.0
SCCPDH,1.0
SCD,1.0
SCD5,1.0
SCG2,1.0
SCG3,1.0
SCGB1B2P,1.0
SCGB2B2,1.0
SCHIP1,1.0
SCHLAP1,1.0
SCIMP,1.0
SCIN,1.0
SCIRT,1.0
SCLT1,1.0
SCLY,1.0
SCML1,1.0
SCML2,1.0
SCML4,1.0
SCN11A,1.0
SCN1A-AS1,1.0
SCN1B,1.0
SCN2B,1.0
SCN3A,1.0
SCN3B,1.0
SCN4B,1.0
SCN5A,1.0
SCN7A,1.0
SCN9A,1.0
SCNM1,1.0
SCNN1D,1.0
SCO1,1.0
SCO2,1.0
SCOC,1.0
SCOC-AS1,1.0
SCPEP1,1.0
SCRG1,1.0
SCRIB,1.0
SCRN2,1.0
SCRN3,1.0
SCRT1,1.0
SCRT2,1.0
SCUBE2,1.0
SCUBE3-AS1,1.0
SCX,1.0
SCYL1,1.0
SCYL3,1.0
SDAD1,1.0
SDC2,1.0
SDC3,1.0
SDCBP,1.0
SDCBP2,1.0
SDCBP2-AS1,1.0
SDE2,1.0
SDF2,1.0
SDF2L1,1.0
SDF4,1.0
SDHA,1.0
SDHAF1,1.0
SDHAF2,1.0
SDHAF3,1.0
SDHAF4,1.0
SDHB,1.0
SDHC,1.0
SDHD,1.0
SDK1,1.0
SDK2,1.0
SDR16C5,1.0
SDR39U1,1.0
SDR42E2,1.0
SDS,1.0
SDSL,1.0
SEC11A,1.0
SEC11C,1.0
SEC13,1.0
SEC14L1,1.0
SEC14L2,1.0
SEC14L5,1.0
SEC14L6,1.0
SEC16A,1.0
SEC16B,1.0
SEC22B,1.0
SEC23B,1.0
SEC24A,1.0
SEC24B,1.0
SEC24C,1.0
SEC24D,1.0
SEC61A1,1.0
SEC61B,1.0
SEC61G,1.0
SEC61G-DT,1.0
SEH1L,1.0
SEL1L2,1.0
SEL1L3,1.0
SELENOH,1.0
SELENOK,1.0
SELENOM,1.0
SELENON,1.0
SELENOP,1.0
SELENOS,1.0
SELENOT,1.0
SELENOW,1.0
SELL,1.0
SELPLG,1.0
SEM1,1.0
SEMA3A,1.0
SEMA3B,1.0
SEMA3C,1.0
SEMA3D,1.0
SEMA3E,1.0
SEMA3F,1.0
SEMA3F-AS1,1.0
SEMA4A,1.0
SEMA4B,1.0
SEMA4C,1.0
SEMA4D,1.0
SEMA4F,1.0
SEMA4G,1.0
SEMA5A,1.0
SEMA5B,1.0
SEMA6A,1.0
SEMA6A-AS1,1.0
SEMA6A-AS2,1.0
SEMA6B,1.0
SEMA6C,1.0
SEMA6D,1.0
SEMA7A,1.0
SENP1,1.0
SENP3,1.0
SENP8,1.0
SEPHS1,1.0
SEPHS2,1.0
SEPSECS,1.0
SEPSECS-AS1,1.0
SEPTIN1,1.0
SEPTIN10,1.0
SEPTIN11,1.0
SEPTIN14,1.0
SEPTIN3,1.0
SEPTIN4,1.0
SEPTIN4-AS1,1.0
SEPTIN5,1.0
SEPTIN6,1.0
SEPTIN7-DT,1.0
SEPTIN7P9,1.0
SEPTIN8,1.0
SEPTIN9,1.0
SERAC1,1.0
SERBP1,1.0
SERF1B,1.0
SERF2,1.0
SERGEF,1.0
SERHL2,1.0
SERINC1,1.0
SERINC3,1.0
SERINC5,1.0
SERP2,1.0
SERPINB1,1.0
SERPINB6,1.0
SERPINB8,1.0
SERPINB9,1.0
SERPINB9P1,1.0
SERPINE1,1.0
SERPINE2,1.0
SERPINE3,1.0
SERPINF1,1.0
SERPINF2,1.0
SERPING1,1.0
SERPINH1,1.0
SERPINI1,1.0
SERPINI2,1.0
SERTAD1,1.0
SERTAD2,1.0
SERTAD4,1.0
SERTAD4-AS1,1.0
SERTM1,1.0
SESN2,1.0
SET,1.0
SETBP1,1.0
SETD1A,1.0
SETD1B,1.0
SETD4,1.0
SETD6,1.0
SETD9,1.0
SETDB2,1.0
SETMAR,1.0
SEZ6,1.0
SEZ6L,1.0
SEZ6L2,1.0
SF1-DT,1.0
SF3A1,1.0
SF3A2,1.0
SF3A3,1.0
SF3B2,1.0
SF3B4,1.0
SF3B5,1.0
SF3B6,1.0
SFMBT2,1.0
SFR1,1.0
SFRP1,1.0
SFRP2,1.0
SFRP4,1.0
SFT2D1,1.0
SFT2D2,1.0
SFT2D3,1.0
SFTA1P,1.0
SFTPC,1.0
SFTPD,1.0
SFTPD-AS1,1.0
SFXN2,1.0
SFXN3,1.0
SFXN4,1.0
SFXN5,1.0
SGCB,1.0
SGCD,1.0
SGCG,1.0
SGCZ,1.0
SGF29,1.0
SGK1,1.0
SGK2,1.0
SGK3,1.0
SGMS1,1.0
SGMS1-AS1,1.0
SGMS2,1.0
SGO1-AS1,1.0
SGO2,1.0
SGPL1,1.0
SGPP2,1.0
SGSH,1.0
SGSM3,1.0
SGSM3-AS1,1.0
SGTA,1.0
SGTB,1.0
SH2B1,1.0
SH2B2,1.0
SH2B3,1.0
SH2D1B,1.0
SH2D3C,1.0
SH2D4A,1.0
SH2D4B,1.0
SH2D5,1.0
SH3BGR,1.0
SH3BGRL,1.0
SH3BGRL3,1.0
SH3BP1,1.0
SH3BP2,1.0
SH3BP4,1.0
SH3BP5-AS1,1.0
SH3BP5L,1.0
SH3D19,1.0
SH3D21,1.0
SH3GL1,1.0
SH3GL2,1.0
SH3GL3,1.0
SH3GLB2,1.0
SH3KBP1,1.0
SH3PXD2B,1.0
SH3RF1,1.0
SH3RF2,1.0
SH3RF3,1.0
SH3TC2,1.0
SH3TC2-DT,1.0
SHANK2,1.0
SHANK2-AS1,1.0
SHARPIN,1.0
SHB,1.0
SHC1,1.0
SHC3,1.0
SHC4,1.0
SHCBP1,1.0
SHD,1.0
SHE,1.0
SHF,1.0
SHFL,1.0
SHH,1.0
SHISA4,1.0
SHISA5,1.0
SHISA6,1.0
SHISA8,1.0
SHISA9,1.0
SHISAL1,1.0
SHISAL2A,1.0
SHKBP1,1.0
SHLD1,1.0
SHLD3,1.0
SHMT1,1.0
SHMT2,1.0
SHOC2,1.0
SHPK,1.0
SHQ1,1.0
SHROOM1,1.0
SHROOM2,1.0
SHROOM3,1.0
SHROOM3-AS1,1.0
SHROOM4,1.0
SHTN1,1.0
SIAE,1.0
SIAH1,1.0
SIAH2,1.0
SIAH2-AS1,1.0
SIAH3,1.0
SIDT1,1.0
SIDT2,1.0
SIGIRR,1.0
SIGLEC1,1.0
SIGLEC10,1.0
SIGLEC11,1.0
SIGMAR1,1.0
SIK1,1.0
SIK2,1.0
SIK3,1.0
SIKE1,1.0
SIM2,1.0
SIMC1,1.0
SINHCAF,1.0
SIPA1,1.0
SIPA1L1,1.0
SIPA1L1-AS1,1.0
SIPA1L2,1.0
SIPA1L3,1.0
SIRPA,1.0
SIRT1,1.0
SIRT2,1.0
SIRT3,1.0
SIRT4,1.0
SIRT5,1.0
SIRT6,1.0
SIRT7,1.0
SIVA1,1.0
SIX4,1.0
SKA2,1.0
SKAP1,1.0
SKAP2,1.0
SKIC2,1.0
SKIDA1,1.0
SKP1,1.0
SKP2,1.0
SLA,1.0
SLA2,1.0
SLAIN1,1.0
SLBP,1.0
SLC10A3,1.0
SLC10A4,1.0
SLC10A7,1.0
SLC11A1,1.0
SLC12A1,1.0
SLC12A4,1.0
SLC12A5,1.0
SLC12A7,1.0
SLC12A8,1.0
SLC12A9,1.0
SLC13A3,1.0
SLC13A4,1.0
SLC13A5,1.0
SLC14A1,1.0
SLC14A2,1.0
SLC14A2-AS1,1.0
SLC15A2,1.0
SLC15A3,1.0
SLC15A4,1.0
SLC16A1,1.0
SLC16A1-AS1,1.0
SLC16A10,1.0
SLC16A11,1.0
SLC16A12,1.0
SLC16A13,1.0
SLC16A14,1.0
SLC16A2,1.0
SLC16A3,1.0
SLC16A4,1.0
SLC16A4-AS1,1.0
SLC16A6,1.0
SLC16A7,1.0
SLC16A8,1.0
SLC16A9,1.0
SLC17A6,1.0
SLC17A7,1.0
SLC17A8,1.0
SLC18A2,1.0
SLC18B1,1.0
SLC19A1,1.0
SLC19A2,1.0
SLC19A3,1.0
SLC1A1,1.0
SLC1A2,1.0
SLC1A3,1.0
SLC1A3-AS1,1.0
SLC1A4,1.0
SLC1A6,1.0
SLC20A1,1.0
SLC20A1-DT,1.0
SLC20A2,1.0
SLC22A1,1.0
SLC22A10,1.0
SLC22A13,1.0
SLC22A15,1.0
SLC22A17,1.0
SLC22A18,1.0
SLC22A23,1.0
SLC22A3,1.0
SLC22A4,1.0
SLC22A5,1.0
SLC22A6,1.0
SLC24A1,1.0
SLC24A2,1.0
SLC24A3,1.0
SLC24A4,1.0
SLC24A5,1.0
SLC25A1,1.0
SLC25A10,1.0
SLC25A11,1.0
SLC25A13,1.0
SLC25A14,1.0
SLC25A15,1.0
SLC25A17,1.0
SLC25A18,1.0
SLC25A19,1.0
SLC25A20,1.0
SLC25A21,1.0
SLC25A21-AS1,1.0
SLC25A22,1.0
SLC25A24,1.0
SLC25A25,1.0
SLC25A25-AS1,1.0
SLC25A26,1.0
SLC25A28,1.0
SLC25A29,1.0
SLC25A3,1.0
SLC25A30,1.0
SLC25A32,1.0
SLC25A33,1.0
SLC25A34,1.0
SLC25A35,1.0
SLC25A37,1.0
SLC25A38,1.0
SLC25A39,1.0
SLC25A4,1.0
SLC25A40,1.0
SLC25A41,1.0
SLC25A42,1.0
SLC25A43,1.0
SLC25A44,1.0
SLC25A45,1.0
SLC25A48,1.0
SLC25A5,1.0
SLC25A5-AS1,1.0
SLC25A53,1.0
SLC25A6,1.0
SLC26A11,1.0
SLC26A2,1.0
SLC26A3,1.0
SLC26A4,1.0
SLC26A4-AS1,1.0
SLC26A5,1.0
SLC26A5-AS1,1.0
SLC26A6,1.0
SLC26A7,1.0
SLC26A8,1.0
SLC27A1,1.0
SLC27A2,1.0
SLC27A3,1.0
SLC27A4,1.0
SLC27A5,1.0
SLC27A6,1.0
SLC28A2,1.0
SLC28A2-AS1,1.0
SLC29A1,1.0
SLC29A2,1.0
SLC29A3,1.0
SLC29A4,1.0
SLC2A1,1.0
SLC2A1-DT,1.0
SLC2A10,1.0
SLC2A11,1.0
SLC2A12,1.0
SLC2A13,1.0
SLC2A3,1.0
SLC2A4RG,1.0
SLC2A5,1.0
SLC2A6,1.0
SLC2A8,1.0
SLC2A9,1.0
SLC30A1,1.0
SLC30A10,1.0
SLC30A3,1.0
SLC30A4,1.0
SLC30A4-AS1,1.0
SLC30A5,1.0
SLC30A6,1.0
SLC30A7,1.0
SLC30A8,1.0
SLC31A1,1.0
SLC31A2,1.0
SLC32A1,1.0
SLC33A1,1.0
SLC35A2,1.0
SLC35A4,1.0
SLC35A5,1.0
SLC35B1,1.0
SLC35B2,1.0
SLC35B3,1.0
SLC35B4,1.0
SLC35C1,1.0
SLC35C2,1.0
SLC35D1,1.0
SLC35D2,1.0
SLC35E1,1.0
SLC35E3,1.0
SLC35E4,1.0
SLC35F1,1.0
SLC35F2,1.0
SLC35F3,1.0
SLC35F4,1.0
SLC35F6,1.0
SLC35G1,1.0
SLC35G2,1.0
SLC36A1,1.0
SLC37A2,1.0
SLC37A3,1.0
SLC37A4,1.0
SLC38A1,1.0
SLC38A10,1.0
SLC38A11,1.0
SLC38A2,1.0
SLC38A3,1.0
SLC38A4-AS1,1.0
SLC38A5,1.0
SLC38A7,1.0
SLC38A8,1.0
SLC38A9,1.0
SLC39A1,1.0
SLC39A10,1.0
SLC39A11,1.0
SLC39A12,1.0
SLC39A13,1.0
SLC39A13-AS1,1.0
SLC39A14,1.0
SLC39A3,1.0
SLC39A4,1.0
SLC39A6,1.0
SLC39A7,1.0
SLC39A8,1.0
SLC3A1,1.0
SLC3A2,1.0
SLC40A1,1.0
SLC41A1,1.0
SLC41A3,1.0
SLC41A3-AS1,1.0
SLC43A1,1.0
SLC43A2,1.0
SLC43A3,1.0
SLC44A1,1.0
SLC44A2,1.0
SLC44A3,1.0
SLC44A5,1.0
SLC45A1,1.0
SLC45A2,1.0
SLC45A3,1.0
SLC45A4,1.0
SLC46A1,1.0
SLC46A3,1.0
SLC47A1,1.0
SLC47A2,1.0
SLC48A1,1.0
SLC49A4,1.0
SLC4A10,1.0
SLC4A1AP,1.0
SLC4A2,1.0
SLC4A3,1.0
SLC4A4,1.0
SLC4A5,1.0
SLC4A7,1.0
SLC4A9,1.0
SLC50A1,1.0
SLC51A,1.0
SLC52A2,1.0
SLC5A11,1.0
SLC5A3,1.0
SLC5A4,1.0
SLC5A4-AS1,1.0
SLC5A6,1.0
SLC5A8,1.0
SLC66A1,1.0
SLC66A3,1.0
SLC6A1,1.0
SLC6A11,1.0
SLC6A12,1.0
SLC6A13,1.0
SLC6A15,1.0
SLC6A16,1.0
SLC6A17,1.0
SLC6A6,1.0
SLC6A7,1.0
SLC6A8,1.0
SLC6A9,1.0
SLC7A1,1.0
SLC7A10,1.0
SLC7A11,1.0
SLC7A11-AS1,1.0
SLC7A14-AS1,1.0
SLC7A2,1.0
SLC7A4,1.0
SLC7A5,1.0
SLC7A6OS,1.0
